406.32586	14436
407.33127	13810
408.33657	13278
409.34178	12742
410.34687	12429
411.35187	12233
412.35676	11929
413.36155	11764
414.36623	11730
415.37081	11592
416.37529	11590
417.37966	11629
418.38393	11513
419.3881	11634
420.39216	11651
421.39612	11721
422.39997	11810
423.40372	11934
424.40737	11920
425.41092	11900
426.41436	11778
427.41769	11810
428.42093	11759
429.42406	11640
430.42708	11692
431.43001	11618
432.43282	11644
433.43554	11676
434.43815	11782
435.44066	11691
436.44307	11766
437.44537	11764
438.44756	11834
439.44966	11825
440.45165	11822
441.45354	11710
442.45532	11561
443.457	11810
444.45858	11722
445.46005	11864
446.46142	11820
447.46268	11828
448.46384	11840
449.4649	12040
450.46586	12067
451.46671	12328
452.46746	12424
453.4681	12469
454.46864	12607
455.46908	12573
456.46941	12756
457.46964	12745
458.46976	12714
459.46979	12733
460.46971	12627
461.46952	12515
462.46923	12284
463.46884	12216
464.46834	12137
465.46775	12094
466.46704	12273
467.46624	12205
468.46533	12366
469.46431	12514
470.4632	12911
471.46197	13242
472.46065	13549
473.45922	14027
474.45769	14559
475.45606	15161
476.45432	16149
477.45248	17659
478.45053	18753
479.44848	19357
480.44633	19635
481.44407	20102
482.44171	21292
483.43925	22342
484.43668	23520
485.43401	24736
486.43123	25854
487.42836	26762
488.42537	27719
489.42229	28503
490.4191	29353
491.41581	29578
492.41241	29951
493.40891	29921
494.40531	29632
495.4016	29574
496.39779	28764
497.39388	28358
498.38986	27561
499.38574	26793
500.38151	26388
501.37718	25573
502.37275	25123
503.36822	24517
504.36358	24030
505.35884	23494
506.35399	23040
507.34904	22436
508.34399	21980
509.33883	21308
510.33357	20877
511.3282	20148
512.32274	19774
513.31716	19175
514.31149	18681
515.30571	18138
516.29983	17620
517.29384	17273
518.28775	16875
519.28156	16360
520.27526	16273
521.26886	15978
522.26236	15662
523.25575	15342
524.24904	15108
525.24223	14823
526.23531	14578
527.22829	14327
528.22116	14064
529.21393	13907
530.2066	13559
531.19917	13454
532.19163	13228
533.18398	13079
534.17624	13053
535.16839	12962
536.16043	13115
537.15237	13479
538.14421	13672
539.13595	13876
540.12758	14045
541.11911	14461
542.11053	14674
543.10185	14744
544.09307	14763
545.08418	14928
546.07519	14829
547.0661	14740
548.0569	14723
549.0476	14575
550.0382	14636
551.02869	14549
552.01908	14734
553.00937	15102
553.99955	15383
554.98962	15571
555.9796	15912
556.96947	16437
557.95924	16585
558.9489	16782
559.93846	16790
560.92792	16321
561.91727	15770
562.90652	15031
563.89566	14120
564.88471	13288
565.87365	12550
566.86248	11664
567.85121	10911
568.83984	10356
569.82836	9693
570.81678	9327
571.8051	8899
572.79331	8532
573.78142	8096
574.76943	7875
575.75733	7464
576.74513	7215
577.73283	7089
578.72042	6907
579.70791	6776
580.69529	6560
581.68257	6426
582.66975	6324
583.65682	6258
584.64379	6057
585.63066	5980
586.61742	5991
587.60408	5813
588.59064	5767
589.57709	5725
590.56344	5670
591.54968	5543
592.53583	5542
593.52186	5439
594.5078	5516
595.49363	5376
596.47936	5391
597.46498	5297
598.4505	5215
599.43592	5255
600.42123	5196
601.40644	5164
602.39154	5195
603.37655	5105
604.36145	5128
605.34624	5008
606.33093	4939
607.31552	5017
608.3	5034
609.28438	4923
610.26866	4849
611.25283	4866
612.2369	4905
613.22087	4786
614.20473	4804
615.18849	4749
616.17215	4735
617.1557	4714
618.13915	4702
619.12249	4687
620.10573	4709
621.08887	4580
622.0719	4577
623.05484	4529
624.03766	4603
625.02039	4562
626.003	4504
626.98552	4572
627.96793	4528
628.95024	4564
629.93245	4511
630.91455	4558
631.89655	4498
632.87844	4536
633.86023	4512
634.84192	4582
635.8235	4547
636.80498	4606
637.78636	4525
638.76763	4539
639.7488	4547
640.72987	4630
641.71083	4602
642.69169	4617
643.67244	4563
644.65309	4637
645.63364	4635
646.61409	4588
647.59443	4698
648.57466	4690
649.5548	4600
650.53483	4692
651.51475	4549
652.49458	4604
653.4743	4565
654.45391	4643
655.43342	4610
656.41283	4599
657.39214	4600
658.37134	4718
659.35044	4707
660.32943	4694
661.30832	4748
662.28711	4742
663.26579	4869
664.24437	4845
665.22285	4944
666.20122	4913
667.17949	5059
668.15765	5222
669.13571	5154
670.11367	5236
671.09153	5315
672.06928	5343
673.04692	5407
674.02447	5439
675.00191	5398
675.97925	5607
676.95648	5657
677.93361	5738
678.91063	5783
679.88756	5984
680.86437	6076
681.84109	6218
682.8177	6340
683.79421	6486
684.77061	6739
685.74691	7038
686.72311	7307
687.6992	7678
688.67519	7984
689.65108	8458
690.62686	8927
691.60254	9564
692.57812	10351
693.55359	11089
694.52896	11852
695.50422	12749
696.47939	13705
697.45444	14613
698.4294	15301
699.40425	16108
700.37899	16689
701.35364	17203
702.32818	17376
703.30261	17196
704.27695	17197
705.25117	16853
706.2253	16398
707.19932	16062
708.17324	15786
709.14705	15554
710.12077	15469
711.09437	15234
712.06788	15443
713.04128	15581
714.01457	15935
714.98777	16368
715.96086	16759
716.93384	17278
717.90672	17670
718.8795	17879
719.85218	18279
720.82475	18432
721.79722	18409
722.76958	18232
723.74184	18171
724.714	17732
725.68605	17543
726.658	17217
727.62985	16961
728.60159	16797
729.57323	16556
730.54477	16569
731.5162	16676
732.48753	16926
733.45875	17319
734.42988	17705
735.40089	18134
736.37181	18506
737.34262	19018
738.31332	19401
739.28393	19850
740.25443	20279
741.22482	20363
742.19512	20511
743.16531	20435
744.13539	20152
745.10537	19679
746.07525	19060
747.04503	18575
748.0147	17793
748.98426	17119
749.95373	16361
750.92309	15743
751.89235	15140
752.8615	14669
753.83055	14352
754.79949	14012
755.76834	13953
756.73708	13821
757.70571	13756
758.67424	13981
759.64267	14176
760.611	14588
761.57922	14938
762.54733	15280
763.51535	15983
764.48326	16352
765.45106	16894
766.41877	17404
767.38637	17810
768.35386	18152
769.32125	18397
770.28854	18510
771.25573	18516
772.22281	18523
773.18979	18370
774.15666	18402
775.12343	18444
776.0901	18276
777.05666	17943
778.02312	17847
778.98948	17596
779.95573	17184
780.92188	16657
781.88793	16175
782.85387	15721
783.81971	15297
784.78544	14657
785.75107	14349
786.7166	13801
787.68202	13369
788.64734	13064
789.61256	12719
790.57767	12386
791.54268	12041
792.50759	11697
793.47239	11391
794.43709	11017
795.40169	10600
796.36618	10335
797.33057	9860
798.29485	9467
799.25903	9014
800.22311	8767
801.18708	8354
802.15095	7880
803.11472	7625
804.07838	7397
805.04194	7145
806.0054	6912
806.96875	6789
807.932	6579
808.89514	6436
809.85818	6341
810.82112	6228
811.78396	6209
812.74669	6133
813.70931	6064
814.67184	6038
815.63426	6110
816.59657	6198
817.55879	6220
818.5209	6212
819.4829	6397
820.4448	6450
821.4066	6626
822.3683	6678
823.32989	6817
824.29138	7041
825.25276	7158
826.21404	7505
827.17522	7801
828.13629	8093
829.09726	8358
830.05813	8585
831.01889	8905
831.97955	9198
832.9401	9495
833.90056	9804
834.8609	10036
835.82115	10222
836.78129	10529
837.74133	10720
838.70126	10861
839.66109	10938
840.62082	10716
841.58044	10754
842.53996	10820
843.49938	10742
844.45869	10566
845.4179	10698
846.377	10680
847.336	10884
848.2949	10993
849.2537	11058
850.21239	11464
851.17097	11768
852.12946	12397
853.08784	12948
854.04611	13792
855.00429	14672
855.96236	16364
856.92032	17970
857.87818	20497
858.83594	23663
859.7936	27674
860.75115	32078
861.7086	36025
862.66594	39539
863.62318	40914
864.58032	39715
865.53735	37064
866.49428	33304
867.45111	29890
868.40783	27218
869.36445	25212
870.32096	23999
871.27738	23480
872.23369	23546
873.18989	24222
874.14599	24932
875.10199	25176
876.05788	25870
877.01367	25799
877.96936	25294
878.92494	24173
879.88042	22955
880.8358	21223
881.79107	19525
882.74624	17915
883.7013	16514
884.65627	15392
885.61112	14253
886.56588	13243
887.52053	12410
888.47508	11769
889.42952	11190
890.38386	10695
891.3381	10339
892.29223	9933
893.24626	9593
894.20019	9267
895.15401	8978
896.10773	8841
897.06134	8552
898.01485	8290
898.96826	8065
899.92156	7764
900.87476	7528
901.82786	7326
902.78086	7019
903.73375	6693
904.68653	6455
905.63921	6148
906.59179	5874
907.54427	5668
908.49664	5517
909.44891	5327
910.40107	5083
911.35314	4917
912.30509	4719
913.25695	4562
914.2087	4491
915.16034	4320
916.11189	4282
917.06333	4198
918.01466	4047
918.9659	3958
919.91702	3894
920.86805	3909
921.81897	3796
922.76979	3778
923.7205	3705
924.67111	3650
925.62162	3655
926.57203	3598
927.52233	3582
928.47252	3473
929.42262	3565
930.37261	3452
931.32249	3459
932.27227	3384
933.22195	3407
934.17153	3417
935.121	3381
936.07037	3379
937.01963	3404
937.96879	3368
938.91785	3384
939.8668	3355
940.81565	3280
941.7644	3331
942.71304	3321
943.66158	3358
944.61002	3322
945.55835	3318
946.50658	3335
947.4547	3296
948.40272	3351
949.35064	3311
950.29845	3290
951.24616	3293
952.19377	3327
953.14127	3256
954.08867	3256
955.03597	3250
955.98316	3265
956.93025	3203
957.87724	3242
958.82412	3166
959.7709	3160
960.71757	3149
961.66414	3160
962.61061	3126
963.55697	3131
964.50323	3129
965.44939	3194
966.39544	3089
967.34139	3114
968.28724	3099
969.23298	3102
970.17862	3122
971.12416	3100
972.06959	3090
973.01492	3099
973.96014	3136
974.90526	3085
975.85028	3112
976.79519	3140
977.74	3088
978.68471	3118
979.62931	3064
980.57381	3069
981.51821	3101
982.4625	3123
983.40669	3081
984.35077	3115
985.29475	3098
986.23863	3088
987.1824	3118
988.12607	3110
989.06964	3065
990.01311	3120
990.95647	3069
991.89972	3110
992.84287	3110
993.78592	3142
994.72887	3092
995.67171	3121
996.61445	3103
997.55708	3121
998.49961	3071
999.44204	3086
1000.3844	3150
1001.3266	3176
1002.2687	3124
1003.2107	3113
1004.1526	3147
1005.0944	3248
1006.0361	3292
1006.9777	3304
1007.9192	3347
1008.8606	3383
1009.8019	3450
1010.7431	3515
1011.6842	3482
1012.6252	3460
1013.566	3417
1014.5068	3380
1015.4475	3356
1016.388	3313
1017.3285	3214
1018.2688	3184
1019.2091	3119
1020.1492	3135
1021.0893	3034
1022.0292	3012
1022.9691	2981
1023.9088	2939
1024.8484	2959
1025.788	2954
1026.7274	2864
1027.6667	2933
1028.6059	2878
1029.545	2917
1030.484	2845
1031.4229	2854
1032.3617	2866
1033.3004	2819
1034.239	2817
1035.1775	2848
1036.1159	2799
1037.0542	2792
1037.9924	2823
1038.9305	2780
1039.8684	2801
1040.8063	2820
1041.7441	2802
1042.6817	2773
1043.6193	2816
1044.5567	2795
1045.4941	2792
1046.4313	2825
1047.3685	2811
1048.3055	2753
1049.2425	2800
1050.1793	2728
1051.116	2743
1052.0527	2718
1052.9892	2757
1053.9256	2781
1054.8619	2724
1055.7981	2721
1056.7342	2734
1057.6702	2726
1058.6061	2713
1059.5419	2691
1060.4776	2750
1061.4132	2747
1062.3487	2697
1063.2841	2742
1064.2194	2689
1065.1546	2690
1066.0896	2711
1067.0246	2712
1067.9595	2696
1068.8942	2747
1069.8289	2704
1070.7634	2681
1071.6979	2732
1072.6322	2703
1073.5665	2673
1074.5006	2728
1075.4347	2710
1076.3686	2697
1077.3024	2678
1078.2361	2769
1079.1698	2715
1080.1033	2707
1081.0367	2755
1081.97	2721
1082.9032	2728
1083.8363	2729
1084.7693	2732
1085.7022	2732
1086.635	2723
1087.5677	2709
1088.5003	2761
1089.4328	2718
1090.3652	2737
1091.2974	2717
1092.2296	2747
1093.1617	2697
1094.0936	2651
1095.0255	2695
1095.9573	2677
1096.8889	2697
1097.8205	2742
1098.7519	2699
1099.6833	2715
1100.6145	2700
1101.5456	2715
1102.4767	2718
1103.4076	2703
1104.3384	2684
1105.2691	2721
1106.1998	2727
1107.1303	2697
1108.0607	2665
1108.991	2685
1109.9212	2638
1110.8513	2705
1111.7813	2677
1112.7112	2681
1113.641	2688
1114.5707	2698
1115.5002	2653
1116.4297	2690
1117.3591	2661
1118.2884	2670
1119.2175	2682
1120.1466	2720
1121.0756	2682
1122.0044	2685
1122.9332	2680
1123.8618	2695
1124.7904	2698
1125.7188	2663
1126.6472	2668
1127.5754	2641
1128.5035	2654
1129.4316	2656
1130.3595	2698
1131.2873	2648
1132.215	2711
1133.1426	2599
1134.0701	2686
1134.9976	2612
1135.9249	2658
1136.8521	2682
1137.7792	2631
1138.7061	2657
1139.633	2630
1140.5598	2608
1141.4865	2621
1142.4131	2665
1143.3396	2596
1144.2659	2654
1145.1922	2622
1146.1184	2634
1147.0444	2600
1147.9704	2591
1148.8962	2587
1149.822	2602
1150.7476	2572
1151.6732	2612
1152.5986	2659
1153.5239	2630
1154.4492	2628
1155.3743	2608
1156.2993	2605
1157.2243	2599
1158.1491	2588
1159.0738	2599
1159.9984	2653
1160.9229	2573
1161.8473	2648
1162.7716	2597
1163.6958	2602
1164.6199	2608
1165.5439	2584
1166.4678	2567
1167.3915	2595
1168.3152	2565
1169.2388	2602
1170.1623	2569
1171.0856	2576
1172.0089	2556
1172.9321	2558
1173.8551	2608
1174.7781	2618
1175.7009	2555
1176.6237	2559
1177.5463	2566
