654.223	2132.21
655.943	2148.88
657.663	2154.51
659.384	2129.8
661.103	2141.86
662.822	2143.22
664.541	2173.03
666.259	2090.62
667.977	2169.07
669.694	2188.98
671.411	2133.53
673.128	2153.62
674.845	2176.68
676.561	2168.47
678.277	2169.92
679.992	2174.02
681.708	2166.13
683.422	2179.27
685.137	2179.62
686.851	2193.42
688.565	2170.24
690.279	2148.24
691.992	2202.34
693.705	2168.42
695.418	2137.86
697.13	2181.37
698.842	2132.91
700.554	2185.31
702.265	2140.3
703.976	2187.34
705.685	2131.82
707.395	2199.06
709.105	2165.39
710.815	2181.81
712.524	2178.01
714.233	2192.73
715.942	2168.04
717.648	2160.57
719.356	2211.55
721.064	2178.2
722.772	2153.44
724.479	2189.73
726.184	2170.26
727.89	2169.28
729.596	2176.28
731.302	2181.1
733.006	2182.97
734.711	2200.5
736.416	2185.12
738.12	2198.91
739.822	2194.03
741.526	2179.77
743.23	2190.38
744.931	2205.59
746.634	2210.4
748.337	2194.15
750.037	2217.94
751.739	2215.13
753.441	2209.04
755.14	2225.38
756.841	2241.36
758.542	2228.76
760.24	2279.1
761.94	2211.49
763.638	2267.61
765.337	2219.79
767.034	2226.31
768.733	2267.19
770.432	2243.76
772.128	2238.25
773.826	2234.71
775.521	2261.65
777.218	2235.46
778.913	2246.97
780.61	2202.51
782.304	2208.75
784	2241.61
785.693	2262.91
787.389	2217.53
789.082	2217.93
790.776	2239.06
792.469	2264.44
794.163	2251.71
795.854	2276.28
797.546	2237.81
799.239	2256.07
800.929	2225.6
802.622	2256.44
804.312	2263.28
806.002	2255.24
807.693	2262.3
809.382	2251.84
811.071	2284.47
812.762	2285.23
814.45	2240.02
816.138	2266.67
817.827	2250.68
819.514	2237.45
821.201	2256.72
822.89	2295.51
824.576	2260.93
826.262	2281.76
827.948	2268.82
829.635	2278.29
831.32	2258.49
833.005	2292.99
834.689	2265.22
836.375	2282.97
838.059	2244.49
839.742	2261.54
841.426	2285.25
843.108	2305.64
844.793	2326.64
846.475	2289.33
848.157	2309.76
849.838	2316.96
851.52	2341.64
853.201	2308.68
854.881	2339.5
856.563	2338.36
858.243	2320.56
859.923	2345.79
861.602	2361.4
863.281	2298.01
864.96	2334.65
866.639	2339.75
868.317	2363.08
869.994	2353.42
871.672	2371.19
873.349	2349.17
875.026	2388.66
876.702	2358.79
